1	3	1	34	 0.00	0.70	0.40	0.00	 180.00	10.80	0.20	172	316	87.89	-0.00	-3.66	0.00	87.89	-0.00	-439.46	0.00	 0.00
1	3	1	35	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	163	307	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	3	1	36	 0.00	0.70	0.40	0.00	 180.00	11.60	0.20	165	309	94.40	-0.00	-3.93	0.00	94.40	-0.00	-472.02	0.00	 1.00
1	3	1	37	 0.00	0.70	0.40	0.00	 180.00	11.60	0.20	150	294	94.40	-0.00	-3.93	0.00	94.40	-0.00	-472.02	0.00	 1.00
1	3	1	38	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	144	288	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 0.00
1	3	1	39	 0.00	0.70	0.40	0.00	 0.00	10.00	0.20	133	277	-81.38	-0.00	3.39	0.00	-81.38	0.00	406.91	0.00	 0.00
1	3	1	40	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	140	284	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	3	1	41	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	176	320	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 1.00
1	3	1	42	 0.00	0.70	0.40	0.00	 180.00	11.60	0.20	161	305	94.40	-0.00	-3.93	0.00	94.40	-0.00	-472.02	0.00	 1.00
1	3	1	43	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	142	286	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	44	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	152	296	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	45	 0.00	0.70	0.40	0.00	 180.00	10.00	0.20	149	293	81.38	-0.00	-3.39	0.00	81.38	-0.00	-406.91	0.00	 1.00
1	3	1	46	 0.00	0.70	0.40	0.00	 0.00	10.00	0.20	129	273	-81.38	-0.00	3.39	0.00	-81.38	0.00	406.91	0.00	 0.00
1	3	1	47	 0.00	0.70	0.40	0.00	 180.00	10.00	0.20	175	319	81.38	-0.00	-3.39	0.00	81.38	-0.00	-406.91	0.00	 1.00
1	3	1	48	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	125	269	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	3	1	49	 0.00	0.70	0.40	0.00	 0.00	10.00	0.20	124	268	-81.38	-0.00	3.39	0.00	-81.38	0.00	406.91	0.00	 0.00
1	3	1	50	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	156	300	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 0.00
1	3	1	51	 0.00	0.70	0.40	0.00	 180.00	10.00	0.20	145	289	81.38	-0.00	-3.39	0.00	81.38	-0.00	-406.91	0.00	 0.00
1	3	1	52	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	143	287	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	3	1	53	 0.00	0.70	0.40	0.00	 180.00	9.20	0.20	123	267	74.87	-0.00	-3.12	0.00	74.87	-0.00	-374.36	0.00	 0.00
1	3	1	54	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	166	310	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	55	 0.00	0.70	0.40	0.00	 180.00	10.80	0.20	156	300	87.89	-0.00	-3.66	0.00	87.89	-0.00	-439.46	0.00	 1.00
1	3	1	56	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	132	276	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	57	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	179	323	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	3	1	58	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	128	272	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 1.00
1	3	1	59	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	146	290	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 1.00
1	3	1	60	 0.00	0.70	0.40	0.00	 180.00	9.20	0.20	138	282	74.87	-0.00	-3.12	0.00	74.87	-0.00	-374.36	0.00	 0.00
1	3	1	61	 0.00	0.70	0.40	0.00	 180.00	10.80	0.20	133	277	87.89	-0.00	-3.66	0.00	87.89	-0.00	-439.46	0.00	 0.00
1	3	1	62	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	146	290	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	3	1	63	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	128	272	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 1.00
1	3	1	64	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	136	280	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	3	1	65	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	179	323	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 1.00
1	3	1	66	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	123	267	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	67	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	131	275	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	68	 0.00	0.70	0.40	0.00	 180.00	11.60	0.20	176	320	94.40	-0.00	-3.93	0.00	94.40	-0.00	-472.02	0.00	 0.00
1	3	1	69	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	125	269	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 1.00
1	3	1	70	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	133	277	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 1.00
1	3	1	71	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	134	278	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	72	 0.00	0.70	0.40	0.00	 180.00	10.80	0.20	123	267	87.89	-0.00	-3.66	0.00	87.89	-0.00	-439.46	0.00	 0.00
1	3	1	73	 0.00	0.70	0.40	0.00	 180.00	11.60	0.20	120	264	94.40	-0.00	-3.93	0.00	94.40	-0.00	-472.02	0.00	 1.00
1	3	1	74	 0.00	0.70	0.40	0.00	 0.00	10.00	0.20	134	278	-81.38	-0.00	3.39	0.00	-81.38	0.00	406.91	0.00	 0.00
1	3	1	75	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	148	292	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 0.00
1	3	1	76	 0.00	0.70	0.40	0.00	 180.00	10.80	0.20	148	292	87.89	-0.00	-3.66	0.00	87.89	-0.00	-439.46	0.00	 0.00
1	3	1	77	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	150	294	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 0.00
1	3	1	78	 0.00	0.70	0.40	0.00	 180.00	10.00	0.20	120	264	81.38	-0.00	-3.39	0.00	81.38	-0.00	-406.91	0.00	 0.00
1	3	1	79	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	179	323	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	3	1	80	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	157	301	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	3	1	81	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	121	265	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	3	1	82	 0.00	0.70	0.40	0.00	 180.00	11.60	0.20	166	310	94.40	-0.00	-3.93	0.00	94.40	-0.00	-472.02	0.00	 1.00
1	3	1	83	 0.00	0.70	0.40	0.00	 180.00	10.00	0.20	151	295	81.38	-0.00	-3.39	0.00	81.38	-0.00	-406.91	0.00	 0.00
1	3	1	84	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	143	287	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	85	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	141	285	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	3	1	86	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	135	279	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	3	1	87	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	179	323	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 1.00
1	3	1	88	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	133	277	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 1.00
1	3	1	89	 0.00	0.70	0.40	0.00	 180.00	9.20	0.20	156	300	74.87	-0.00	-3.12	0.00	74.87	-0.00	-374.36	0.00	 0.00
1	3	1	90	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	129	273	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 0.00
1	3	1	91	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	176	320	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	3	1	92	 0.00	0.70	0.40	0.00	 180.00	10.00	0.20	150	294	81.38	-0.00	-3.39	0.00	81.38	-0.00	-406.91	0.00	 0.00
1	3	1	93	 0.00	0.70	0.40	0.00	 180.00	10.80	0.20	123	267	87.89	-0.00	-3.66	0.00	87.89	-0.00	-439.46	0.00	 1.00
1	3	1	94	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	163	307	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 1.00
1	3	1	95	 0.00	0.70	0.40	0.00	 180.00	9.20	0.20	136	280	74.87	-0.00	-3.12	0.00	74.87	-0.00	-374.36	0.00	 0.00
1	3	1	96	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	126	270	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	3	1	97	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	149	293	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	3	1	98	 0.00	0.70	0.40	0.00	 180.00	9.20	0.20	145	289	74.87	-0.00	-3.12	0.00	74.87	-0.00	-374.36	0.00	 0.00
1	3	1	99	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	133	277	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	3	1	100	 0.00	0.70	0.40	0.00	 180.00	10.00	0.20	150	294	81.38	-0.00	-3.39	0.00	81.38	-0.00	-406.91	0.00	 1.00
